activity_id,molecule_chembl_id,smiles,structure_status,target_chembl_id,target_name,assay_chembl_id,document_chembl_id,data_year,standard_type,standard_relation,standard_value,standard_units,data_validity_comment,activity_comment,assay_type,assay_description,classification_text,classification_bucket
18095114,CHEMBL4063709,Cn1cc(-c2ccncc2/C=C/C(=O)Nc2ccc(CN3CCOCC3)cc2)cn1,smiles_found,CHEMBL613580,Liver,CHEMBL4020965,CHEMBL4020708,2017,CL,=,77000.0,mL.min-1.g-1,Outside typical range,,A,Intrinsic clearance in mouse liver microsomes at 1 umol/L after 15 to 30 mins in presence of NADPH by LC/MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 umol/l after 15 to 30 mins in presence of nadph by lc/ms/ms analysis | | liver | cl | ml.min-1.g-1,chembl_mlm_intrinsic
18095115,CHEMBL4092865,O=C(/C=C/c1cnccc1-c1cnn(C2CC2)c1)Nc1ccc(CN2CCOCC2)cc1,smiles_found,CHEMBL613580,Liver,CHEMBL4020965,CHEMBL4020708,2017,CL,=,64000.0,mL.min-1.g-1,Outside typical range,,A,Intrinsic clearance in mouse liver microsomes at 1 umol/L after 15 to 30 mins in presence of NADPH by LC/MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 umol/l after 15 to 30 mins in presence of nadph by lc/ms/ms analysis | | liver | cl | ml.min-1.g-1,chembl_mlm_intrinsic
18095116,CHEMBL4101552,O=C(/C=C/c1cnccc1-c1cnn(Cc2ccccc2)c1)Nc1ccc(CN2CCOCC2)cc1,smiles_found,CHEMBL613580,Liver,CHEMBL4020965,CHEMBL4020708,2017,CL,=,118000.0,mL.min-1.g-1,Outside typical range,,A,Intrinsic clearance in mouse liver microsomes at 1 umol/L after 15 to 30 mins in presence of NADPH by LC/MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 umol/l after 15 to 30 mins in presence of nadph by lc/ms/ms analysis | | liver | cl | ml.min-1.g-1,chembl_mlm_intrinsic
18095117,CHEMBL4059523,O=C(/C=C/c1cnccc1-c1cnn(C2CC2)c1)Nc1ccc(CN2CC(F)(F)C2)cc1,smiles_found,CHEMBL613580,Liver,CHEMBL4020965,CHEMBL4020708,2017,CL,=,97000.0,mL.min-1.g-1,Outside typical range,,A,Intrinsic clearance in mouse liver microsomes at 1 umol/L after 15 to 30 mins in presence of NADPH by LC/MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 umol/l after 15 to 30 mins in presence of nadph by lc/ms/ms analysis | | liver | cl | ml.min-1.g-1,chembl_mlm_intrinsic
18112786,CHEMBL4086524,O=C(Nc1cccc(C(F)(F)F)c1)NC1CCN(Cc2ccccc2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,91.4,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18112787,CHEMBL4096696,CCCN1CCC(N(Cc2ccco2)C(=O)Nc2cccc(C(F)(F)F)c2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,394.0,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18112788,CHEMBL4078680,CCCN1CCC(N(Cc2ccccc2)C(=O)Nc2cccc(C(F)(F)F)c2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,318.0,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18112790,CHEMBL4102019,CCCCN1CCC(N(Cc2ccccc2)C(=O)Nc2cccc(C(F)(F)F)c2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,361.0,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18112791,CHEMBL4099097,CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2cccc(C(F)(F)F)c2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,165.0,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18112792,CHEMBL4072130,CCCCN1CCC(N(Cc2ccc3c(c2)OCO3)C(=O)Nc2cccc(C(F)(F)F)c2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,220.0,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18112793,CHEMBL4103922,CC(C)(C)N1CCC(N(Cc2ccc3c(c2)OCO3)C(=O)Nc2cccc(C(F)(F)F)c2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,434.0,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18112794,CHEMBL4063514,CCCN1CCC(N(Cc2cc(F)cc(C(F)(F)F)c2)C(=O)Nc2cccc(C(F)(F)F)c2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,199.0,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18112797,CHEMBL4093853,CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2cccc(C(C)C)c2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,256.0,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18112798,CHEMBL4064579,CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(C(F)(F)F)cc2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,125.0,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18112799,CHEMBL4086099,CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(Cl)cc2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,156.0,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18112800,CHEMBL4094517,CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(Br)cc2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,148.0,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18112801,CHEMBL4077431,CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(I)cc2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,115.0,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18112802,CHEMBL4102261,CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(C)cc2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,356.0,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18112803,CHEMBL4084296,CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(C(C)C)cc2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,323.0,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18112805,CHEMBL4103209,CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(Cl)c([N+](=O)[O-])c2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,151.0,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18112806,CHEMBL4086785,CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(F)c(F)c2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,302.0,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18112807,CHEMBL4065355,CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(C)c(F)c2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,381.0,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18112808,CHEMBL4105639,CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(C#N)c(C(F)(F)F)c2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,61.3,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18112809,CHEMBL4087755,CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(F)c(C(F)(F)F)c2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,145.0,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18112810,CHEMBL4077759,CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2cc(F)cc(C(F)(F)F)c2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,291.0,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18112812,CHEMBL4066771,CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2cc(C(F)(F)F)ccc2F)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,66.9,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18112813,CHEMBL4094295,CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2cc(Cl)ccc2F)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,230.0,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18112816,CHEMBL4096706,CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc3ncsc3c2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,240.0,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18112823,CHEMBL4062267,CCCCN1CCC(N(Cc2ccccc2)C(=O)Nc2cccc(C)c2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,305.0,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18112825,CHEMBL4100965,CCCCN1CCC(N(Cc2ccccc2)C(=O)Nc2cccc(C#N)c2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,349.0,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18112826,CHEMBL4074213,CCCCN1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(Cl)c(Cl)c2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,25.0,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18112829,CHEMBL4085483,CCCCN1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(F)c(C(F)(F)F)c2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,27.9,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18112830,CHEMBL4103413,CCCCN1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(C)c(Cl)c2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,189.0,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18112831,CHEMBL4075257,CCCCN1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(F)c(Cl)c2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,38.7,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18112916,CHEMBL4079749,CCCCN1CCC(N(Cc2ccccc2)C(=O)Nc2cc(F)cc(C(F)(F)F)c2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4024542,CHEMBL4020847,2018,CL,=,22.3,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 0.8 uM by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 0.8 um by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18122609,CHEMBL4099683,CN(Cc1ccccc1)Cc1cccc(CNc2ccnc3cc(Cl)ccc23)c1.Cl,smiles_found,CHEMBL613580,Liver,CHEMBL4027146,CHEMBL4024765,2017,CL,=,1106.62,mL.min-1.kg-1,,,A,Intrinsic clearance in BALB/c mouse liver microsomes at 1 uM in presence of NADPH by LC-MS/MS analysis,intrinsic clearance in balb/c mouse liver microsomes at 1 um in presence of nadph by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18122610,CHEMBL4099387,CN(Cc1ccccn1)Cc1ccccc1CNc1ccnc2cc(Cl)ccc12,smiles_found,CHEMBL613580,Liver,CHEMBL4027146,CHEMBL4024765,2017,CL,=,1223.91,mL.min-1.kg-1,,,A,Intrinsic clearance in BALB/c mouse liver microsomes at 1 uM in presence of NADPH by LC-MS/MS analysis,intrinsic clearance in balb/c mouse liver microsomes at 1 um in presence of nadph by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18122611,CHEMBL4081368,CN(Cc1cccc(CNc2ccnc3cc(Cl)ccc23)c1)Cc1ccccn1,smiles_found,CHEMBL613580,Liver,CHEMBL4027146,CHEMBL4024765,2017,CL,=,1138.53,mL.min-1.kg-1,,,A,Intrinsic clearance in BALB/c mouse liver microsomes at 1 uM in presence of NADPH by LC-MS/MS analysis,intrinsic clearance in balb/c mouse liver microsomes at 1 um in presence of nadph by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18122612,CHEMBL4061066,CN(Cc1ccc(CNc2ccnc3cc(Cl)ccc23)cc1)Cc1ccccn1,smiles_found,CHEMBL613580,Liver,CHEMBL4027146,CHEMBL4024765,2017,CL,=,1250.06,mL.min-1.kg-1,,,A,Intrinsic clearance in BALB/c mouse liver microsomes at 1 uM in presence of NADPH by LC-MS/MS analysis,intrinsic clearance in balb/c mouse liver microsomes at 1 um in presence of nadph by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18122613,CHEMBL4089235,CN(Cc1ccccn1)Cc1ccccc1CNc1ccnc2cc(C#N)ccc12,smiles_found,CHEMBL613580,Liver,CHEMBL4027146,CHEMBL4024765,2017,CL,=,1249.33,mL.min-1.kg-1,,,A,Intrinsic clearance in BALB/c mouse liver microsomes at 1 uM in presence of NADPH by LC-MS/MS analysis,intrinsic clearance in balb/c mouse liver microsomes at 1 um in presence of nadph by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18122614,CHEMBL4103778,N#Cc1ccc2c(NCc3cccc(CNCc4ccccn4)c3)ccnc2c1,smiles_found,CHEMBL613580,Liver,CHEMBL4027146,CHEMBL4024765,2017,CL,=,1348.68,mL.min-1.kg-1,,,A,Intrinsic clearance in BALB/c mouse liver microsomes at 1 uM in presence of NADPH by LC-MS/MS analysis,intrinsic clearance in balb/c mouse liver microsomes at 1 um in presence of nadph by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18122615,CHEMBL4085853,CN(Cc1ccc(CNc2ccnc3cc(C#N)ccc23)cc1)Cc1ccccn1,smiles_found,CHEMBL613580,Liver,CHEMBL4027146,CHEMBL4024765,2017,CL,=,1101.28,mL.min-1.kg-1,,,A,Intrinsic clearance in BALB/c mouse liver microsomes at 1 uM in presence of NADPH by LC-MS/MS analysis,intrinsic clearance in balb/c mouse liver microsomes at 1 um in presence of nadph by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18122616,CHEMBL655,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,smiles_found,CHEMBL613580,Liver,CHEMBL4027146,CHEMBL4024765,2017,CL,=,1424.93,mL.min-1.kg-1,,,A,Intrinsic clearance in BALB/c mouse liver microsomes at 1 uM in presence of NADPH by LC-MS/MS analysis,intrinsic clearance in balb/c mouse liver microsomes at 1 um in presence of nadph by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18122617,CHEMBL4092763,CS(=O)(=O)c1cnc(N)c(-c2ccc(C(F)(F)F)nc2)c1,smiles_found,CHEMBL613580,Liver,CHEMBL4027146,CHEMBL4024765,2017,CL,=,42.03,mL.min-1.kg-1,,,A,Intrinsic clearance in BALB/c mouse liver microsomes at 1 uM in presence of NADPH by LC-MS/MS analysis,intrinsic clearance in balb/c mouse liver microsomes at 1 um in presence of nadph by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18127507,CHEMBL3088160,c1csc(-c2cc(CNC34CC5CC(CC(C5)C3)C4)no2)c1,smiles_found,CHEMBL613580,Liver,CHEMBL4028458,CHEMBL4024798,2018,CL,=,5290.9,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM in presence of NADPH by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um in presence of nadph by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18127508,CHEMBL3771213,OC12CC3CC(C1)CC(NCc1cc(-c4cccs4)on1)(C3)C2,smiles_found,CHEMBL613580,Liver,CHEMBL4028458,CHEMBL4024798,2018,CL,=,174.1,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM in presence of NADPH by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um in presence of nadph by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18127509,CHEMBL3770006,COc1ccsc1-c1cc(CNC23CC4CC(CC(O)(C4)C2)C3)no1,smiles_found,CHEMBL613580,Liver,CHEMBL4028458,CHEMBL4024798,2018,CL,=,410.4,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM in presence of NADPH by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um in presence of nadph by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18127510,CHEMBL3769492,c1c(CNC23CC4CC(CC(C4)C2)C3)noc1C1CC1,smiles_found,CHEMBL613580,Liver,CHEMBL4028458,CHEMBL4024798,2018,CL,=,430.3,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM in presence of NADPH by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um in presence of nadph by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18127512,CHEMBL4068854,O=C1C2CC3CC1CC(NCc1cc(C4CC4)on1)(C3)C2,smiles_found,CHEMBL613580,Liver,CHEMBL4028458,CHEMBL4024798,2018,CL,=,56.5,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM in presence of NADPH by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um in presence of nadph by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18127518,CHEMBL4077388,OC12CC3CC(C1)CC(NCc1cc(C4CCC4)on1)(C3)C2,smiles_found,CHEMBL613580,Liver,CHEMBL4028458,CHEMBL4024798,2018,CL,=,302.8,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM in presence of NADPH by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um in presence of nadph by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18127520,CHEMBL4061288,OC12CC3CC(C1)CC(NCc1cc(C4CCCC4)on1)(C3)C2,smiles_found,CHEMBL613580,Liver,CHEMBL4028458,CHEMBL4024798,2018,CL,=,781.3,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM in presence of NADPH by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um in presence of nadph by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18127522,CHEMBL4078401,OC12CC3CC(C1)CC(NCc1cc(C4CCCCC4)on1)(C3)C2,smiles_found,CHEMBL613580,Liver,CHEMBL4028458,CHEMBL4024798,2018,CL,=,718.3,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM in presence of NADPH by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um in presence of nadph by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18128434,CHEMBL3742114,CCOC(=O)C1=C(CN2CCOCC2)NC(c2nccs2)=NC1c1ccc(F)cc1Br,smiles_found,CHEMBL613580,Liver,CHEMBL4028632,CHEMBL4024802,2018,CL,=,485.0,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM preincubated for 10 mins followed by NADPH addition measured up to 60 mins by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um preincubated for 10 mins followed by nadph addition measured up to 60 mins by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
18128435,CHEMBL4061060,CCOC(=O)C1=C(CN2CCOC[C@H]2C(=O)O)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Br,smiles_found,CHEMBL613580,Liver,CHEMBL4028632,CHEMBL4024802,2018,CL,=,377.0,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM preincubated for 10 mins followed by NADPH addition measured up to 60 mins by LC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um preincubated for 10 mins followed by nadph addition measured up to 60 mins by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
